ubigeo,departamento,provincia,distrito,cod_partido,partido,total_votos,nlista,pct_validos,pct_emitidos,candidato,date_upd,hour_upd,pct_avance
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,00000008,JUNTOS POR EL PERU,13,10,5.628,4.207,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,11:46,91.0842
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,00000015,PARTIDO POPULAR CRISTIANO - PPC,1,11,0.433,0.324,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,11:46,91.0842
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,00000007,FUERZA POPULAR,35,12,15.152,11.327,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,11:46,91.0842
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,00000021,UNION POR EL PERU,1,14,0.433,0.324,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,11:46,91.0842
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,00000020,RENOVACION POPULAR,15,15,6.494,4.854,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,11:46,91.0842
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,00000019,RENACIMIENTO UNIDO NACIONAL,3,16,1.299,0.971,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,11:46,91.0842
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,00000010,PARTIDO DEMOCRATICO SOMOS PERU,2,17,0.866,0.647,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,11:46,91.0842
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,54,18,23.377,17.476,JOSE PEDRO CASTILLO TERRONES,2021-04-13,11:46,91.0842
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,00000004,DEMOCRACIA DIRECTA,1,19,0.433,0.324,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,11:46,91.0842
010108,AMAZONAS,CHACHAPOYAS,HUANCAS,00000002,ALIANZA PARA EL PROGRESO,16,20,6.926,5.178,CESAR ACUÑA PERALTA,2021-04-13,11:46,91.0842
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,00000012,PARTIDO NACIONALISTA PERUANO,160,2,8.899,6.077,OLLANTA MOISES HUMALA TASSO,2021-04-13,11:46,91.0842
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",45,3,2.503,1.709,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,11:46,91.0842
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,00000011,PARTIDO MORADO,21,4,1.168,0.798,JULIO ARMANDO GUZMAN CACERES,2021-04-13,11:46,91.0842
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,00000017,PERU PATRIA SEGURA,6,5,0.334,0.228,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,11:46,91.0842
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,00000022,VICTORIA NACIONAL,56,6,3.115,2.127,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,11:46,91.0842
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,00000001,ACCION POPULAR,168,7,9.344,6.381,YONHY LESCANO ANCIETA,2021-04-13,11:46,91.0842
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,36,8,2.002,1.367,HERNANDO DE SOTO POLAR,2021-04-13,11:46,91.0842
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,00000018,PODEMOS PERU,38,9,2.113,1.443,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,11:46,91.0842
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,00000008,JUNTOS POR EL PERU,287,10,15.962,10.9,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,11:46,91.0842
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,00000015,PARTIDO POPULAR CRISTIANO - PPC,6,11,0.334,0.228,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,11:46,91.0842
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,00000007,FUERZA POPULAR,107,12,5.951,4.064,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,11:46,91.0842
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,00000021,UNION POR EL PERU,15,14,0.834,0.57,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,11:46,91.0842
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,00000020,RENOVACION POPULAR,75,15,4.171,2.848,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,11:46,91.0842
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,00000019,RENACIMIENTO UNIDO NACIONAL,15,16,0.834,0.57,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,11:46,91.0842
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,00000010,PARTIDO DEMOCRATICO SOMOS PERU,26,17,1.446,0.987,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,11:46,91.0842
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,564,18,31.368,21.42,JOSE PEDRO CASTILLO TERRONES,2021-04-13,11:46,91.0842
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,00000004,DEMOCRACIA DIRECTA,0,19,0,0,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,11:46,91.0842
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,00000002,ALIANZA PARA EL PROGRESO,173,20,9.622,6.57,CESAR ACUÑA PERALTA,2021-04-13,11:46,91.0842
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,00000012,PARTIDO NACIONALISTA PERUANO,45,2,3.937,2.852,OLLANTA MOISES HUMALA TASSO,2021-04-13,11:46,91.0842
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",20,3,1.75,1.267,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,11:46,91.0842
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,00000011,PARTIDO MORADO,14,4,1.225,0.887,JULIO ARMANDO GUZMAN CACERES,2021-04-13,11:46,91.0842
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,00000017,PERU PATRIA SEGURA,4,5,0.35,0.253,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,11:46,91.0842
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,00000022,VICTORIA NACIONAL,44,6,3.85,2.788,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,11:46,91.0842
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,00000001,ACCION POPULAR,178,7,15.573,11.28,YONHY LESCANO ANCIETA,2021-04-13,11:46,91.0842
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,82,8,7.174,5.196,HERNANDO DE SOTO POLAR,2021-04-13,11:46,91.0842
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,00000018,PODEMOS PERU,22,9,1.925,1.394,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,11:46,91.0842
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,00000008,JUNTOS POR EL PERU,119,10,10.411,7.541,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,11:46,91.0842
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,00000015,PARTIDO POPULAR CRISTIANO - PPC,3,11,0.262,0.19,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,11:46,91.0842
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,00000007,FUERZA POPULAR,148,12,12.948,9.379,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,11:46,91.0842
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,00000021,UNION POR EL PERU,2,14,0.175,0.127,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,11:46,91.0842
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,00000020,RENOVACION POPULAR,96,15,8.399,6.084,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,11:46,91.0842
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,00000019,RENACIMIENTO UNIDO NACIONAL,3,16,0.262,0.19,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,11:46,91.0842
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,00000010,PARTIDO DEMOCRATICO SOMOS PERU,48,17,4.199,3.042,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,11:46,91.0842
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,215,18,18.81,13.625,JOSE PEDRO CASTILLO TERRONES,2021-04-13,11:46,91.0842
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,00000004,DEMOCRACIA DIRECTA,4,19,0.35,0.253,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,11:46,91.0842
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,00000002,ALIANZA PARA EL PROGRESO,96,20,8.399,6.084,CESAR ACUÑA PERALTA,2021-04-13,11:46,91.0842
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,00000012,PARTIDO NACIONALISTA PERUANO,24,2,4.868,3.84,OLLANTA MOISES HUMALA TASSO,2021-04-13,11:46,91.0842
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",7,3,1.42,1.12,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,11:46,91.0842
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,00000011,PARTIDO MORADO,8,4,1.623,1.28,JULIO ARMANDO GUZMAN CACERES,2021-04-13,11:46,91.0842
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,00000017,PERU PATRIA SEGURA,0,5,0,0,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,11:46,91.0842
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,00000022,VICTORIA NACIONAL,15,6,3.043,2.4,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,11:46,91.0842
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,00000001,ACCION POPULAR,33,7,6.694,5.28,YONHY LESCANO ANCIETA,2021-04-13,11:46,91.0842
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,30,8,6.085,4.8,HERNANDO DE SOTO POLAR,2021-04-13,11:46,91.0842
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,00000018,PODEMOS PERU,13,9,2.637,2.08,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,11:46,91.0842
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,00000008,JUNTOS POR EL PERU,54,10,10.953,8.64,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,11:46,91.0842
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,00000015,PARTIDO POPULAR CRISTIANO - PPC,0,11,0,0,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,11:46,91.0842
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,00000007,FUERZA POPULAR,110,12,22.312,17.6,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,11:46,91.0842
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,00000021,UNION POR EL PERU,1,14,0.203,0.16,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,11:46,91.0842
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,00000020,RENOVACION POPULAR,27,15,5.477,4.32,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,11:46,91.0842
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,00000019,RENACIMIENTO UNIDO NACIONAL,4,16,0.811,0.64,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,11:46,91.0842
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,00000010,PARTIDO DEMOCRATICO SOMOS PERU,4,17,0.811,0.64,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,11:46,91.0842
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,125,18,25.355,20,JOSE PEDRO CASTILLO TERRONES,2021-04-13,11:46,91.0842
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,00000004,DEMOCRACIA DIRECTA,0,19,0,0,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,11:46,91.0842
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,00000002,ALIANZA PARA EL PROGRESO,38,20,7.708,6.08,CESAR ACUÑA PERALTA,2021-04-13,11:46,91.0842
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,00000012,PARTIDO NACIONALISTA PERUANO,35,2,9.259,6.958,OLLANTA MOISES HUMALA TASSO,2021-04-13,11:46,91.0842
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",2,3,0.529,0.398,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,11:46,91.0842
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,00000011,PARTIDO MORADO,9,4,2.381,1.789,JULIO ARMANDO GUZMAN CACERES,2021-04-13,11:46,91.0842
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,00000017,PERU PATRIA SEGURA,0,5,0,0,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,11:46,91.0842
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,00000022,VICTORIA NACIONAL,19,6,5.026,3.777,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,11:46,91.0842
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,00000001,ACCION POPULAR,45,7,11.905,8.946,YONHY LESCANO ANCIETA,2021-04-13,11:46,91.0842
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,26,8,6.878,5.169,HERNANDO DE SOTO POLAR,2021-04-13,11:46,91.0842
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,00000018,PODEMOS PERU,3,9,0.794,0.596,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,11:46,91.0842
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,00000008,JUNTOS POR EL PERU,40,10,10.582,7.952,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,11:46,91.0842
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,00000015,PARTIDO POPULAR CRISTIANO - PPC,0,11,0,0,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,11:46,91.0842
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,00000007,FUERZA POPULAR,45,12,11.905,8.946,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,11:46,91.0842
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,00000021,UNION POR EL PERU,3,14,0.794,0.596,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,11:46,91.0842
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,00000020,RENOVACION POPULAR,56,15,14.815,11.133,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,11:46,91.0842
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,00000019,RENACIMIENTO UNIDO NACIONAL,3,16,0.794,0.596,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,11:46,91.0842
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,00000010,PARTIDO DEMOCRATICO SOMOS PERU,5,17,1.323,0.994,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,11:46,91.0842
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,49,18,12.963,9.742,JOSE PEDRO CASTILLO TERRONES,2021-04-13,11:46,91.0842
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,00000004,DEMOCRACIA DIRECTA,1,19,0.265,0.199,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,11:46,91.0842
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,00000002,ALIANZA PARA EL PROGRESO,37,20,9.788,7.356,CESAR ACUÑA PERALTA,2021-04-13,11:46,91.0842
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,00000012,PARTIDO NACIONALISTA PERUANO,5,2,1.475,1.124,OLLANTA MOISES HUMALA TASSO,2021-04-13,11:46,91.0842
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",6,3,1.77,1.348,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,11:46,91.0842
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,00000011,PARTIDO MORADO,5,4,1.475,1.124,JULIO ARMANDO GUZMAN CACERES,2021-04-13,11:46,91.0842
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,00000017,PERU PATRIA SEGURA,0,5,0,0,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,11:46,91.0842
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,00000022,VICTORIA NACIONAL,15,6,4.425,3.371,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,11:46,91.0842
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,00000001,ACCION POPULAR,56,7,16.519,12.584,YONHY LESCANO ANCIETA,2021-04-13,11:46,91.0842
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,12,8,3.54,2.697,HERNANDO DE SOTO POLAR,2021-04-13,11:46,91.0842
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,00000018,PODEMOS PERU,2,9,0.59,0.449,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,11:46,91.0842
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,00000008,JUNTOS POR EL PERU,36,10,10.619,8.09,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,11:46,91.0842
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,00000015,PARTIDO POPULAR CRISTIANO - PPC,1,11,0.295,0.225,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,11:46,91.0842
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,00000007,FUERZA POPULAR,75,12,22.124,16.854,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,11:46,91.0842
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,00000021,UNION POR EL PERU,0,14,0,0,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,11:46,91.0842
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,00000020,RENOVACION POPULAR,15,15,4.425,3.371,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,11:46,91.0842
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,00000019,RENACIMIENTO UNIDO NACIONAL,3,16,0.885,0.674,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,11:46,91.0842
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,00000010,PARTIDO DEMOCRATICO SOMOS PERU,5,17,1.475,1.124,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,11:46,91.0842
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,79,18,23.304,17.753,JOSE PEDRO CASTILLO TERRONES,2021-04-13,11:46,91.0842
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,00000004,DEMOCRACIA DIRECTA,0,19,0,0,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,11:46,91.0842
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,00000002,ALIANZA PARA EL PROGRESO,24,20,7.08,5.393,CESAR ACUÑA PERALTA,2021-04-13,11:46,91.0842
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,00000012,PARTIDO NACIONALISTA PERUANO,44,2,4.555,3.446,OLLANTA MOISES HUMALA TASSO,2021-04-13,11:46,91.0842
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",6,3,0.621,0.47,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,11:46,91.0842
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,00000011,PARTIDO MORADO,15,4,1.553,1.175,JULIO ARMANDO GUZMAN CACERES,2021-04-13,11:46,91.0842
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,00000017,PERU PATRIA SEGURA,0,5,0,0,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,11:46,91.0842
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,00000022,VICTORIA NACIONAL,31,6,3.209,2.428,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,11:46,91.0842
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,00000001,ACCION POPULAR,118,7,12.215,9.24,YONHY LESCANO ANCIETA,2021-04-13,11:46,91.0842
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,60,8,6.211,4.699,HERNANDO DE SOTO POLAR,2021-04-13,11:46,91.0842
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,00000018,PODEMOS PERU,22,9,2.277,1.723,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,11:46,91.0842
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,00000008,JUNTOS POR EL PERU,139,10,14.389,10.885,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,11:46,91.0842
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,00000015,PARTIDO POPULAR CRISTIANO - PPC,3,11,0.311,0.235,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,11:46,91.0842
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,00000007,FUERZA POPULAR,135,12,13.975,10.572,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,11:46,91.0842
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,00000021,UNION POR EL PERU,3,14,0.311,0.235,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,11:46,91.0842
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,00000020,RENOVACION POPULAR,77,15,7.971,6.03,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,11:46,91.0842
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,00000019,RENACIMIENTO UNIDO NACIONAL,3,16,0.311,0.235,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,11:46,91.0842
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,00000010,PARTIDO DEMOCRATICO SOMOS PERU,14,17,1.449,1.096,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,11:46,91.0842
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,240,18,24.845,18.794,JOSE PEDRO CASTILLO TERRONES,2021-04-13,11:46,91.0842
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,00000004,DEMOCRACIA DIRECTA,1,19,0.104,0.078,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,11:46,91.0842
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,00000002,ALIANZA PARA EL PROGRESO,55,20,5.694,4.307,CESAR ACUÑA PERALTA,2021-04-13,11:46,91.0842
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,00000012,PARTIDO NACIONALISTA PERUANO,9,2,3.309,2.594,OLLANTA MOISES HUMALA TASSO,2021-04-13,11:46,91.0842
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",5,3,1.838,1.441,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,11:46,91.0842
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,00000011,PARTIDO MORADO,4,4,1.471,1.153,JULIO ARMANDO GUZMAN CACERES,2021-04-13,11:46,91.0842
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,00000017,PERU PATRIA SEGURA,0,5,0,0,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,11:46,91.0842
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,00000022,VICTORIA NACIONAL,9,6,3.309,2.594,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,11:46,91.0842
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,00000001,ACCION POPULAR,34,7,12.5,9.798,YONHY LESCANO ANCIETA,2021-04-13,11:46,91.0842
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,7,8,2.574,2.017,HERNANDO DE SOTO POLAR,2021-04-13,11:46,91.0842
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,00000018,PODEMOS PERU,2,9,0.735,0.576,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,11:46,91.0842
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,00000008,JUNTOS POR EL PERU,63,10,23.162,18.156,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,11:46,91.0842
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,00000015,PARTIDO POPULAR CRISTIANO - PPC,4,11,1.471,1.153,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,11:46,91.0842
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,00000007,FUERZA POPULAR,29,12,10.662,8.357,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,11:46,91.0842
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,00000021,UNION POR EL PERU,1,14,0.368,0.288,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,11:46,91.0842
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,00000020,RENOVACION POPULAR,18,15,6.618,5.187,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,11:46,91.0842
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,00000019,RENACIMIENTO UNIDO NACIONAL,1,16,0.368,0.288,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,11:46,91.0842
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,00000010,PARTIDO DEMOCRATICO SOMOS PERU,5,17,1.838,1.441,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,11:46,91.0842
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,51,18,18.75,14.697,JOSE PEDRO CASTILLO TERRONES,2021-04-13,11:46,91.0842
